d100,Entry
100,"Mask of the Crystal Sea: an egg shaped mask cut from an angular, opalescent crystal. The wearer of this mask not only gains +3 to perception checks to spot fey creatures but also receives fey as a bonus language. The fairies of the western wood call the mask “Syliang” meaning “god shorn.”"

d100,Entry

1,A massive bubbling cauldron. Inside it is a disgusting mixture of god knows what.
2,A small collection of caged rats.
3,A overflowing jar of teeth.
4,Eyes of various creatures.
5,An active mirror of life trapping.
6,Dust of sneezing and choking.
7,"A small child, apparently unharmed."
8,"A drum, covered in a mysterious skin."
9,Paintings and sculptures of prominent townspeople.
10,A deep water well built into the room.
11,An Ogre or Giants severed toe.
12,The still beating heart of some unknown humanoid.
13,A talking skull.
14,A set of giant steel manacles that look like they could hold a giant.
15,A petrified gazer.
16,Seven jars filled with blood. One of them has recently been emptied.
17,A plant pot containing a Shrieker that screams when you touch it.
18,A crate filled with rotted children’s clothing and old toys.
19,Six inches of orange tinted water on the floor.
20,A ball of snot-like sludge hanging from the ceiling.
21,A chest with an ungodly amount of sweets.
22,A book full of delicately preserved wings from butterflies and other small insects.
23,A cyclops’ eye that has a bite taken out of it.
24,A back scratcher made from a severed bony hand.
25,"A pin board of insects found in the swamp or Underdark, like strange beetles."
26,"The preserved, leathery head of a dwarf."
27,"A strange jar of cultured jelly. Upon closer inspection, you find it is a tiny-sized ooze or oblex in a jar."
28,"An eyeball in a tube of yellow viscous fluid, sealed with a cork. The eye moves and looks around."
29,An old tarnished silver bell. Ringing it casts Toll The Dead once a day.
30,A copper ring in the dirt that has a rat's chewing marks in it.
31,"A jar with an overweight toad crammed into it, that sings when lifted."
32,"Half of a beehive covered in Infernal writing. When the honeycomb is broken, an Imp is summoned."
33,"A scruffy, scarred pigeon that nests in the rafters. Its regular sounds are replaced by snippets of the hags voice yelling insults."
34,"An Annis Hag has a huge rusty nail, the length of a forearm. The person holding it feels paranoid and cruel, but gains advantage on Perception checks."
35,"A skull of any local beast, a candle melting upon it. When the candle is snuffed out, the eye sockets glow red. It then materializes the rest of the body as a specter, until the eyes are gouged out. The candle will then re-ignite. While a specter, the creature is a neutral undead, and simply watches and wanders about, being all spooky. Works best as a small creature, like a cat or raven."
36,An unusually large slug in a cage that produces extremely sticky ooze.
37,A small garden growing a bunch of weird herbs.
38,A large alembic which is currently distilling a medium ochre jelly.
39,A display case of flattened beast ears arranged in such a way that a distant observer may mistake it for a butterfly display.
40,A dresser whose drawers are overflowing with loose hairs. A player who searches through the hair will find a vial of antitoxin.
41,A mannequin wearing a crusty set of fine clothes which appear to have been soaked entirely in blood which has now dried completely. There are no visible stains on the mannequin.
42,A bird's cage containing a wererat.
43,Bones from humanoid hands which have been fastened together into a headdress.
44,"A shattered mirror. The mirror shows a decaying and zombie-like version of the players, but a beautified version of the hag."
45,Chicken feathers sticking out of the ground in bizarre patterns.
46,A wooden chest with a beating heart in it.
47,An apple that reveals itself to be rotten if eaten.
48,A dead bird tied to the ceiling.
49,Glass orb containing the souls of screaming children.
50,A suit of armor that was once a man.
51,People converted into anthropomorphic kelp.
52,Tentacle from a vampire squid.
53,Eye of newt jar. Half full.
54,Dried batwing.
55,"A cursed gold chain necklace. Once put on it cannot be removed. When the wearer speaks a lie a link is magically removed from the chain, the link clatters loudly to the ground. Lie enough and it begins to choke the wearer."
56,"A journal by a young lass from a hundred years ago. The entries are positive, optimistic, romantic. Somewhere in the her late teens she falls in love for a fellow and at the same time she's visited by nightmares, headaches and visions. Strangely the visions darkly warn her that her lover is dangerous, something she refuses to believe even when other things she sees in them come to pass. She writes that she plans to run away with him before the journal abruptly ends. A knowledge check might reveal that the symptoms she describes are signs of a changeling coming into her power on the path to becoming a hag."
57,"A freshly baked pie, its crust perfectly buttered."
58,"A bouquet of flowers, suspended upside down to dry, smelling pleasantly of notes of lavender and rose buds."
59,A jar of candy wrapped in brightly colored wax paper.
60,"A cracked hand mirror, which always shows a shadowy figure to be standing behind the one looking in it. Sometimes, the figure moves."
61,"A child's patchwork doll, missing a button eye and stained in blood."
62,A starved and maimed goblin in an iron cage. He rattles the bars rather than react to the visitors. It is clear it went mad long ago.
63,An immortal monkey that looks normal but quickly reveals his undead nature in the moonlight.
64,"A massive tapestry hung from the wall. Strange symbols and stranger images fill every space, chaotically strewn about the threadwork with no apparent pattern. No centralized theme or focus can be made out, but the likeliness of several important figures and deities can be made out amongst alien creatures and other, unknown people. The tapestry is unfinished on one side, making it obvious that the project is still a work in progress."
65,"An almost person-sized hourglass dangling from a rope tied to the ceiling. In place of sand, tiny teeth of all shapes and kinds flow between the two bulbs, each one glowing with a faint red light. The flow of the device switches directions at random times for no visible reason, with no bulb ever holding all the teeth."
66,"A tattered ball gown, it’s faded green color and shredded edges indicating its impressive age. It drifts gently through the air as if carried by an invisible wind, moving haphazardly but never touching the room. Attempts to grab the dress automatically fail without the use of magic, the dress always fluttering just out of reach. Once grabbed, the dress stops permanently stops moving and shows no sign of its previously magical nature."
67,"A heavy old tome with yellowed pages and a blank cover. The book does not match the design of the surrounding books, and has a somewhat homemade feel to it. Nearly all the pages are filled with impressively lifelike sketches of an assortment of common folk, each with a smile on their face. All the drawings seem to be situated in the same village, with a single family and house appearing more frequently than any of the others. The members of that family each bear a slight resemblance to the hag."
68,"A severed head taken from a rival long ago. The neck seeps blood from its wound, and constantly softly whispers nigh incoherently, saying all that the witch had learnt from her long-lived life, tales of old, hidden secrets and recipes long forgotten, to name a few."
69,An aged drawing of the current PCs that entered the lair.
70,A goblin in a cage that speaks common eloquently.
71,A large firefly in a cage that will listen to commands. Glows red with the effect of Light.
72,"A life size ""voodoo"" fetish that looks eerily like one of the PCs."
73,"A skeleton on an elaborate wooden throne that will suddenly scream and crumple if a PC approaches it, laying a curse on that PC."
74,A neatly organized tackle box containing a collection of human fingers and toes.
75,A pair of slippers that automatically adjusts to be as comfortable as possible for their wearer.
76,A piece of chalk which when used to write a persons full name causes that person to shiver. It ceases to work once all the chalk is exhausted.
77,"A fancy paper hat which causes the wearer to attract bees, wasps, hornets, and bumblebees, which remain non-hostile until the wearer removed the hat."
78,A glass bottle filled with a foul tasting dark blue liquid. If consumed the liquid convinces the person who consumed it that they are going to die as a result.
79,"A large white table cloth that can be used to set a table. When its command word is spoken it cleans itself of all stains and food, then folds itself into a neat triangle."
80,A decorative wine glass that poisons any liquid inside of it with cyanide when a command word is spoken (cheers).
81,A stack of love letters written in Abyssal penned by a demon who apparently was smitten by the sight of the hag during a planar jaunt. Appears that the interest was unrequited.
82,"A basin of murky water that is constantly scrying a young girl, possibly a changeling. Vials of three colors with a dropper sit on the rim of the basin. Dropping the blue liquid in the basin visits the girl with good luck, red delivers bad luck to a someone near her, but the black inky liquid has no apparent effect."
83,An origami figure of a stork. Has a faint conjuration aura to it.
84,"A broken arrow atop a bottle of rain. Holding the bottle allows you to walk on water. Holding the arrow turns your hand to steel (you do twice the damage of an unarmed strike, but take disadvantage on tasks requiring two hands. You can pry the arrow from your hand—but careful if you take too long both your hands will turn to steel)."
85,"A cage with the skeletal remains of two small humanoids, the hand of one clutching the hand of the other."
86,"Erikkson the Philosophical Scarecrow. This scarecrow sits motionless in a part of the room, but will animate when he deems it necessary. He loves to eat straw (and flesh), and loves to tell riddles. He especially loves it when his riddles win him the flesh of others. But he doesn't cheat. He is a genuine and fair scarecrow. He wont eat any more than has been agreed on. If he says he will play riddles for a PC's hand, then he will keep his word. He also LOVES to talk about the metaphysical nature of the world."
87,"Two voodoo-esque dolls of other hags, with faint magic within, from when she tried to create a coven with the souls of dead hags."
88,"A cauldron that can be used as a ritual focus. When used in ritual magic, the DC goes up 1 per person (limited to 3)."
89,Corrupted rings of resistance (which are cursed to grant vulnerability instead).
90,"A black cat sits curled up on a chair. When you approach, he remains unmoved, and trying to interact with him you find him immovable. If you attempt to sit on him/in the chair, you are cursed by the chair as the cat appears upon your lap and is the same as an immovable rod place on your knees."
91,"There is an alchemy desk with the accouterments you would expect. Eyes in jars, fingers in candlestick holders, with thin wicks coming out of the tips, animal parts, and grisly looking things you don't think about too much. Despite everything, you can't but find yourself feeling extremely hungry while examining it."
92,"The hag's kitchen is a marvel of inventive interior design, with hands that stick out of the walls, as though their owners were forced into the stone itself. The hands hold cups, cutlery, a set of keys, a hat, a dark cloak and hanging vegetables."
93,A severed foot with many different types of moss and fungi growing on it.
94,"A stomach and intestines hung on the wall, with a mouth connected to one end, and the other end leading into a barrel (I don't recommend opening the barrel). It must be fed regularly or it will jump off the wall and begin eating everything."
95,An undead toad in a glass jar with a miniature Sphere of Annihilation in its mouth.
96,"The shadow of a rat on the floor, which moves as a normal rat would. However, there is no rat, not even an invisible one."
97,"A mirror that shows a clown (or some scary thing) standing behind you. It isn't really there, and it doesn't seem to interact with you, but is very creepy."
98,A fist-sized gemstone to which the astral form of a trickster being is bound. Touching it allows you to see and communicate with the being. It begs that you reunite it with it's body.
99,A taxidermy beholder being used as a chandelier.
100,A group of small children trapped in a cage.

d100,Entry

1,Making Friends; a History of Necromancy.
2,A Treatise on the Problem of Infinite Demiplanes
3,"Ozohr's Compendium of Glyphs for Crystalline Structures, Fifth Edition"
4,Analysis of Divination Spell Extension into the Astral Plane
5,This Spell is Harmless' and Other Lies To Tell Yourself
6,"Dragons, Drakes, and Winged Demons; a Guide to Fire Breathers"
7,Hefty and Heavy; Proper wand shaping for beginners
8,"Common Rune Mistakes and Their Consequences, a Summary"
9,Fireball Illustrated
10,Aardvarks to Anvils; Unique uses for Polymorph
11,The Arcana-Sutra
12,The Illusion of Space; A primer on Conjuration Magic
13,"1,000 Prophecies to Keep Your Eye On"
14,A Humble Collection of Heresies
15,Survival in the Outer Planes and in the Astral Sea
16,Those That Came Before; An Overview of Extinct Magical Traditions and What We Can Learn from Them
17,"Darkness; Creating, Dispelling, and Exploiting It"
18,Advanced Draconic Anatomy
19,Angels and How to Avoid Them
20,"10,000 Runes Without Meaning"
21,Spellbook Minimalism
22,"Understanding the Alien Minds of Gods, Outsiders, and Yet Stranger Creatures"
23,The Magic of Stone and the Souls of Mountains
24,This Ore That; Choosing your first Rock Golem
25,Beyond the Cauldron - Brewing Potions in the Wilderness; a Personal Story
26,Proof of a Positive Relationship Between Leysian Crossings and Levitation Enchantment Potency
27,Gwynssin Revisited: The Transformative School of Enchantment in the Eleventh Century
28,"Introductory Life Extension, Revised Edition - Now 100% dark magic free!"
29,Great Spirit Aid: A Study of Unique Varieties of Incorporeal Summoning Among the Northwestern Tribes!
30,Ten Basic Shields: A Revolutionary New Way to Categorize Abjurations!
31,The Common Genealogical Ancestor of Kobolds & Lizardfolk!
32,"The Science of Magic, a Treatise"
33,Rags to Reigns - a Traveler's Guide to the Nine Hells
34,Making the Most of Your Allies; Why You Should Focus on Transmutation and Necromancy
35,101 Easy Magic Items You Can Make on the Road
36,Our Darker Sisters; A Cautionary Volume on the Dangers of Dealing with Hags
37,lasreveR fo kooB s'karalS (also known as An Abjurer's Guide to Counterspelling)
38,On the Transmutation of Gold to Lead - A primer
39,A Perditio Tempus; My journey to making True Strike good again
40,Myths of Malumnak the Mad; a collection of stories about that craziest of wizards
41,Analysis of the Extended Lifetime of Draconic Respiratory-Flame Droplets in a Turbulently Vaporized Floomph Puff
42,Relative Temporo-Thaumic Desynchronization Transitions in Hasted Targets
43,A Vortex of Annihilation in a Tea-cup - Practical Applications of Collapsing Spheres
44,Evidence of Omni-Planar Asymmetries Seeded by High-Density Ablator Nonuniformity in Experiments Involving Deific Artifacts and Magically Simulated Dragon-fire
45,Convergence of Eigen-Tensor Continuations in Infinite Dimensional Kismet-Hazard Prognostications
46,Evidence of Potts-Neme-Tenseric Superfluidity in Non-agonal Optical Levitation
47,"Direct Observation of Fractal-Dimensional Percolation in Renal Pyramids - In Search of the Philosopher's Kidney-stone, Diary of a Personal Journey"
48,Fast Friends; An Autobiographical Account Regarding Dangerous and Morally Ambiguous Misuses of Charm Spells
49,Treatise on Temporal Foresight in Divination
50,Annals of Grafted Incarnum: Soul Splicing
51,Practical Applications of the Demiplane Spell
52,Arcane Tearing: An Enchanting Primer
53,The Complete Guide to Bypassing the Crystal Sphere's Barrier
54,Complete Compendium of Deific Dogma
55,The Philandering Philosophy in Respect to the Power Scale of Magic Users: A Deep Observation
56,Syntax and Semantics in Spell Components
57,"A Critical Review of Every Known Spell, The Complete Collection, 5th edition (23 volumes)"
58,Selective Topics in the Stylistics of Spellcasting
59,Gendry's Guide to Non-gullible Golems
60,The Titillating Truth of Tubular Tome Making
61,The Delirious Despot: A Psychoanalytic Approach
62,Elder Evils' Encyclopedia
63,Unabridged Atlas of Arcane Observations in Astronomy
64,Vellum of Viscous Vindication: Curse Construction
65,Magnum Opus of Mythallar Musing
66,Contemporary Codex of Celestial Cadavers
67,Death's Ancestors; An Etymological Analysis of the Words of Power
68,A Cultural History of Dark Magic
69,The Element of Destruction; An Exploration of Primordial Evocation Magics
70,Competing Elemental Theories
71,Meditations on the Feasibility of Chronomancy
72,Wild Magic and Mesuring Risk
73,A Compendium of the Many Moods of the Weave
74,The Life and Death of Gods
75,Martial Skills and Tactics for the Adventuring Wizard
76,The Lost Wonders of Epic Magic
77,The Lure of Lichdom; Meditations on Mortality
78,Alnam's Encyclopedia of Herbal Components
79,Probing Transport and Structure-Property Relationship of Highly Ordered Orgone Superthaums Lattices at the Ethereal-Material Planar Limit - Towards Living in an Immaterial World
80,"Unveiling Macroscopic Structures of Neutrally Charged Elemental Interfaces by Surface-Specific Vibrational Spectromagy - My Conversations with Water, and other Treatises."
81,"Complexified Paths, Integral Saddles; Sovereign Glue and the Super-sandwich Principle - Taming Magical Steeds via Liberal Application of Math-magical and Culinary Threats"
82,"Hidden Symmetries, Instabilities, and Currency Speculation Suppression in Brownie Rackets - How to beat Fey Loan Sharks at Their Own Game"
83,"Enhanced Stochastic Resonance and Spatiotemporal Synchronization in a Mass Hasted Party - A Stab in Time, Saves Thee and Thine"
84,"The Shape of the First Collapsed Objects - Ancient Architecture of the First Great Mage Empire, Magical Weaponry, and the Application There-of"
85,Emerging Patterns in Oscillatory Absorption of Thaumo-Ultra-Acoustic Waves - Using Suggestion and Modify Memory to Get Ahead
86,"Exponentia Foramina & The Leyline Convergence Matrix, Inter Alia"
87,Mordenkainen's Toenails and Chrysolite Powder's Usefulness in the Discernment of Arcano-Confounding Proto-Runes
88,Trans-substantial Passage of Quickened Objects or Entities Without Persistent Liminal Agency of Hyperagonal Media
89,Sustained Transpontine Circumpenetration - Secrets of Sigil Stone
90,On Post-Morpholiths and Proto-Daedric Sigils in the Pnakotic Testaments - All Signs Point to 'Nope'
91,Essential Geomantic Engineering for Those of Average Intelligence
92,"Philosophy of Low-Energy Magery - a Confoundingly Incomplete Treatise, with Editor's Commentary"
93,On the Sending Out of the Soul
94,Parchments of Pnom - A Complete and Original Translation
95,"Las Reglas de Ruina - translated to the Common Vernacular by Meisters Theodorius and Chevillion, with Commentary and Compleat Appendix"
96,Seven Cryptical Books of Hsan - The Dream-Quest of Unknown Kadath Explained
97,Search for Heavy Resonance Decaying in the Phase of the Ethereal Plane
98,Pressure Effects on Phlogiston Among Other Parameters in Limbo Environment
99,Ultrafast Evocation Dynamics and Interactions in Complex Weave Networks
100,Organic Energy Cells: Degradation Processes and Approaches to Enhance Performance

d100,Entry

1,"BRONOCALOS - Demon Lord of Warped Bones and Emaciation: Bronocalos causes crippled and sickly babies to be born, people to grow hunchbacked, and limbs to atrophy."
2,"SAHARNA: Saharna’s touch makes men strong and powerful, but it also makes them slowly lose their sense of self control, eating away their ability to restrain themselves from physical violence."
3,"CANTUS - Demon Lord of the Maddening Melody: Cantus resides in its lair, built beneath a bard’s college, where it whispered its melody to all that studied there. The melody obsesses those who hear it, dedicating the victims to spreading the melody as far as they can. This melody leads those who hear it to become thralls to Cantus, or to madness for those who tried to resist."
4,"ESURIO - Demon Lord of Gluttonous Greed: Esurio's hunger is as voracious as his greed. He eats anything that holds value - be it gold, gems, statues, or art. This greed fuels him and is the source of his strength, and he grows more powerful, the more he consumes."
5,"THE REMAINS OF VETITI: The Remains of Vetiti are twisted remains of a demon lord who sought forbidden knowledge. His lower body is still intact, but everything above the armpit is gone. From the remains of his chest come the tentacled mass of an eldritch horror."
6,"GIZOGOTH - The Whisper King: Gizogoth resembles a short, bloated humanoid with the grotesque head of an insect. Gizogoth's servants, small corrupted flies and gnats, buzz throughout the world, whispering lies and rumors in the ears of mistrustful masses."
7,QUISIPHISTIS - Demon Lord of Festering Peace: Quisiphistis wants nothing more than to cover up problems so that they are never solved. He loves to build towers and empires that look solid and immovable on the outside but are actually flimsy and fragile within. Nothing brings more joy to Quisiphistis than the moment when it all comes crashing down.
8,"TALAZAR - Demon Lord of the Flesh: Talazar is a master craftsman who works entirely with flesh, muscle, and sinew. He considers himself a sculptor and spends his time constructing horrifying, fleshy constructs that defy all expectations. Victims of Talazar have their still-living bodies twisted into impossible shapes and put on display somewhere public. Followers of Talazar must sacrifice a piece of their own flesh to win his favor, preferably an eye, extremity, or spare organ. The void left by the sacrifice is smoothed over by the worshipper's own flesh, like soft clay."
9,"MUNDI - Demon Lord of the Darkness: With a flick of his wrist, all light disappears. Some folk in the land say he is older than the gods, and he may even be older than the material plane. His magic makes anyone cry out in terror. He can make an entire army of demons in seconds, which could wipe out a whole city in minutes. Mundi seems to phase in and out of existence instantly. In fact, even when near, no one knows that he’s there."
10,"NIMIR - Demon Lord of the Ruinous Oblivion: A massive, invisible figure draped in cloth. Nimir oversees the creation of wraiths. When it is time to create a wraith, Nimir descends to the ethereal plane and infuses a soul with a massive rush of negative energy."
11,"KILORVAS - The Defeated; Demon Lord of Defeat: Those who lose in battles seek Kilorvas for revenge. Be it out of spite or a just cause, if someone goes to him, their next battle will have an extra helping hand."
12,"PSYNOTROP - The Forgetful; Demon Lord of Missing Thoughts: Psynotrop is the lord of missing thoughts. He is at work when one puts down their tool. turns around, and forgets where they placed them. He is the reason one leaves their house but has to return because they don’t remember if they locked the door. Psynotrop erases and steals memories, and he can even make his victims forget their family and wander aimlessly, feeling empty."
13,"RYOSANOP - The False: Brother to Psynotrop, Ryosanop places false memories the heads of his victims. Because of him, one might remember picking up groceries, only to discover they imagined it. A victim might believe they submitted their thesis on aquatic dragons to find out it wasn’t even started. Ryosanop’s power is the reason some people spend the rest of their life looking for a love that never existed."
14,"RETHOR / ROHATOR / RAHOR: He exists, maybe. He casts doubt onto the mind of the weak, probably. He might have abilities beyond that, but no two people seem to agree on what his abilities are. Or if he even exists. Thinking about his existence causes confusion and doubt most of the time. But sometimes not, so no one is sure what it is."
15,"ZILMINEY - The Nonexistent: Zilminey is, actually, the existent. She was born when numerous lost souls formed into one, ever-changing entity. And although his existence is confirmed, everything about them changes when one thinks about her. In fact, some say Feroghit has existed before the world was even created, but no one really knows anything about them. Or if he even exists… but she definitely exists."
16,"EMMET ARIAN - Demon Lord of Clockwork: A 9-foot tall demon obsessed with metallic and magical perfection, he has very few normal minions. Mostly, he builds his own twisted clockwork versions of demons and devils. Emmet’s general and his masterpiece is Belos, the Clockwork Balor. Emmet resides in a mobile workshop where he constantly builds constructs to do his bidding, while Belos patrols the grounds."
17,"RHAINIR - Demon Lord of Jealousy: Constantly rejected by demons who could not love, Rhainir grew jealous of the mortal races. Trying to win affections from mortals, he began to kill or kidnap those who would reject him. He showers his ""lovers"" with gifts - many of which are addictive, causing his victims to mistake their reliance on him for love. Rhainir also encourages spurned lovers to bring ruin upon their own rejectors. Finally, Rhainir is vain, constantly altering himself to look perfect - a vision that changes with every perceived insult he encounters."
18,"ANOR - The Bored One: Appearing as an adventurer, Anor offers high-octane adventure. Those who take his offer are subsequently trapped individually, in a room with one bed, one chair, a mirror, and some sort of magical lighting system. Victims are provided one meal a day, and each room has a door that cannot be opened from the inside by any way. Victim are kept imprisoned until figuratively bored to death, unless they go insane or continue trying to escape. The rooms are never in the same place, and multiple rooms are never near to each other, in order to avoid freed victims from freeing each other."
19,"TARSIOX - The Smith: Tarsiox seeks warriors and appears to them as a mastersmith. He offers to forge his victims the best armor they'll wear in their life, and when the victim accepts, scraps of metal suddenly appear and cover the victim's body from head to toe - save for their eyes and mouth. The poor soul is trapped within the armor, which cannot be easily removed. The armor requires weekly maintenance. The victim can see, speak, and eat; but expelling anything from the armor is not an easy task. Therefore, personal hygiene is something to be forgotten, especially since water makes the metal rust."
20,"THURKOS - The Silent Watcher: Thurkos appears like a shadow man with glasses. When bored, he searches for a victim to watch and appears behind them, staring endlessly. His victims constantly have the sensation of being watched, but he quickly disappears if the victims starts looking for him. His victims become paranoid and mad."
21,"OLMON - Demon Lord of the Void: Olmon sits atop a granite throne in a barren throne room, somewhere in the pits of the Abyss. He is thin and grey skinned, and where a face should be, there is an infinite chasm instead. He wishes to make all of existence one with the Void, but lacks the strength to do so on his own."
22,"GERRIMOR - Demon Lord of Bad Luck: Gerrimor subtly influences the fates of every mortal in the planes. Everything from minor inconveniences to horrific tragedies can be traced back to the influence and presence of Gerrimor. He appears as a deformed, skeletal cow head, and his presence is marked by the stench of rotting meat."
23,"KIITH - Holder of True Names: Responsible for naming newborn demon lords in the Abyssal tongue, Kiith is able to seek the true name of any living being. While it could use this power to rule the entire Abyss, Kiith instead chooses to spend eternity tormenting other demon lords with names that are either unpronounceable (“Yyaldobravoth”), incredibly long (its current record takes 5 years, 243 days, 5 hours, 6 minutes and 21 seconds to pronounce), dangerously short (“E”), or simply silly-sounding (“Gollywabble”)."
24,"GOLLYWABBLE - The Broken Automaton: As various geniuses invented automated machinery to aid their lives, a critical malfunction by them birthed a new demon lord. Now, Gollywabble seeks its own death through erasing all functional technology, starting with the inventions that keep mortals alive."
25,"FIDRIA - The Unknowable: Fidria knows that which nobody else knows. Everything mortals have learned but forgotten, lost, or destroyed enters Fidria’s boundless knowledge. As a result, it is affiliated with amnesiacs and makes bargains with them - their memories returned for their eternal servitude. It has been said Fidria takes the forms of the deceased who have been forgotten by both history and their lineage."
26,"YYALDOBRAVOTH: A being made of dark tendrils and viscera, Yyaldobravoth was sealed deep underground by an ancient race. From its subterranean prison, he sends random people visions of his chamber's location to lure them there. Once they arrive, Yyaldobravoth transforms them into twisted aberrations made of the same black tendrils and dripping gore his is made of. He exerts his influence on the world through these beings, using them as pawns to do his bidding. He hopes to eventually find a way to free himself, so he can make the whole world his personal army of aberrations."
27,"VIXIL - The Tickler; Demon Lord of Tickles: A demonic vortex composed entirely of feathers floating in air, Vixil never harm his victims, but he will cause tremendous stress due to excessive laughter. Souls who die from laughter join his army, and each soul is put into a jester costume and sent out to cause laughter in the demon lord's name."
28,"SERGORIUS - The Demonic Orc Lord: Sergorious lives only to destroy everything in his path. The more destruction, the better."
29,"ASHURATH - Demon Lord of Forbidden Knowledge: Ashurath carves out the eyes of the warlocks and liches who seek a pact with her in order to extend life or to have control over the living and dead. They can use her magic, but their sockets continuously burn as if the knife that carved out their eyes is still in them."
30,DAGOTH - The Living Nightmare: Dagoth causes men to be driven insane by what they fear most.
31,ATURIAS - The Void: Aturias drains victims of emotion to feed its own lifeforce.
32,"MYRONIR - Demon Lord of Reflections: Myronir brings waves of doppelgängers to attack enemies with. He uses magic to see through mirrors and causes people to see their reflections as horrible, twisted versions of themselves."
33,CARRION - Demon Lord of Music and Guile: Carrion is a trickster demon lord whose musical magic brings about random effects to those who listen. The effects can be either good or bad - it can range anywhere from transforming people into animals to adding years to their lifespan. He is a common deity for tiefling bards.
34,"R’REECTH - The Thirstful; Demon Lord of Thirst: R'reecth appears as a desiccated man with cracked, parched lips and a swollen, black tongue protruding from his mouth. His eyes are hollow, sunken pits; and his skin is sun-scorched and stretched taut across his skeletal frame. His touch drains living tissue of its fluid."
35,"SHAANAATH - Show Who Coils in the Dark; Demon Princess of Cold-Blooded Predatory Death in the Night: ShaaNaath appears as a pair of reptilian eyes that peer from a permanent patch of darkness. The eyes flow with an eerily fluid grace, constantly seeking to move behind a person."
36,"ERGAALESH - Demon Queen of Sandstorms and Locusts: Though Ergaalesh is not physically powerful, her coming is the coming of cataclysm, as entire cities are buried and farmland laid to waste by swarms of insects."
37,"MUZCABEEL - Demon Queen of Flies: Gluttonous and ill-tempered, Muzcabeel's mere presence causes food to spoil and maggots to rise from the ground in loathsome masses. Muzcabeel resembles a gruesomely corpulent humanoid with a gaping maw in her torso. Out of the torso pours an endless, black cloud of flies."
38,"KANEBAL LUR MUL - Demon Lord of Cannibals: Kanebal Lur Mul earns his titles because he has a tendency to devour any who oppose him - literally. Whether they are rival demons or celestials, he views their devouring as the ultimate form of dominance one can have. He gains power from those he feasts upon, and to join a pact with him, he expects victims to eat whatever is dear to them. He wades into combat without weapons or armor, and when assuming a physical form, he looks like a cross between and dragon, a wolf, and an oni. His colors are red and white."
39,"IZZURAD and MAZOR: Twin demon lords whose avarice is second only to their jealousy of one another, a mortal's dealings with one brother usually involves stealing something of value from the other. This invariably results in wrathful retaliation against this foolish mortal."
40,"RALGAD - The Repentant: One thousand years ago, Ralgad was the Lord of Lies but was defeated and imprisoned within a stone. He was held for centuries by a holy order of paladins who were eventually able to convince him to repent of his sins. Ralgad now works diligently to subvert other demon lords' evil machinations. Of course, there are those who believe that Ralgad is as evil as he ever was, and this is simply another lie. Others say his selfless actions prove his good intentions. But only time will tell"
41,"BRUGGATH - The Dreadmother: With her terrible wail, Bruggath claims the souls of the stillborn. Under her nurture, they learn to feed on the suffering of the living."
42,"SITHORITH - Demon Lord of the False Face: A female demon lord, Sithorith appears to be an angel clad in red. However, the red gown is made of sewn-together organs, and her feathers are made of thousands of tiny, razor-sharp bones."
43,"NEATHA: Neatha is a demon duchess who meticulously records the stories and lives of any soul she comes to possess. Her library of stories overflows. Within the library, her unruly minions are always inaccurately copying pages, not checking if the pages even needed to be copied. When a living soul finds themselves in Neatha's domain, she allows them to leave but only if they forfeit a memory to her."
44,"ELDRAGOTH - The Space Between Stars: Eldragoth appears to be a small humanoid with a body composed of moving nebulas. He seeks to shake the very foundations of order and law but not before corrupting mortals with elder knowledge. Eldragoth is known to possess people when an opportunity arises, as he cannot walk the material plane on his own."
45,"AITHZIEK - Demon Lord of Bastards: Aithziek appears as a 9-foot tall, horned woman in a torn and bloody wedding dress. She sends her minions to seduce young, unmarried men and women; and she also sends them out to corrupt those born out of wedlock."
46,"GREZALPITH - The Imp King: A 3-foot tall, winged imp wearing an oversized crown, Grezalpith commands an army of 10,000 lesser imps. Other demon lords keep him around to wage ""war"" on other demon lords purely for entertainment."
47,"ZARGAZU - The Bound; Demon Lord of Slaves and the Sacrificed: Zargazu appears as a 6-foot tall human with thousands of chains hooked into his skin. His only job is to figure out which tortured soul belongs to which demon lord. Additionally, Zargazu is constantly beaten by other demon lords."
48,"SHEMMIR - The Worm; Demon Lord of Rot and Decay: Shemmir’s physical body is weak, sickly, and malformed. He worms himself into hidden places and rots things from within, waiting patiently. He seeds sickness and disease until nothing's left alive and he can emerge to feed his unending appetite."
49,"GHAZZKULL - Prince of Pestilence: Ghazzkull is a demon in symbiosis with a gelatinous cube who serves Juiblex, the Faceless Lord, from the 329th layer of the Abyss. His body, once familiar to a humanoid shape, is now a melting, rotting corpse inside his cube's host body; and the two share a mind. Ghazzkull's corpulent frame emits a viscous sludge, which covers his lair and gives off a noxious fume that poisons even other demons."
50,"SVYLREN - Demon Lord of the Lost and Desperate: Svylren often appears to sailors lost at sea or travelers lost in the wilds, whispering false directions and driving them mad with desperation. Once the madness has caused them to isolate themselves further from rescue or murder their companions, Svylren moves in to feed on the remaining survivors."
51,"ABIS - Demon Lord of the Deep: Abis lies dormant in the impossibly deep trenches of the ocean, waiting for his worshippers to bring him the body of a kraken. Only after he finishes feasting on the kraken will his hunger return, and then, the waters of the world will run red with blood."
